date,isin,bond_name,has_option,is_fixed_rate,macaulay_duration,modified_duration,short_price_sensitivity,long_price_sensitivity,real_yield,relative_yield_spread,expected_maturity_profit,expected_maturity_return
2026-08-07,KR1035027WC3,국고05500-2912(09-5),False,True,3.1071341195240745,3.0478982176637786,0.09753274296524092,0.12801172514187809,1.0977792653621679,0.14100000000000001,1338.0,0.1263814111646359
2026-08-07,KR103502G693,국고01500-3609(16-6),False,True,9.291816482171184,9.098295731952554,0.2911454634224817,0.3821284207420055,1.4647792653621674,0.045999999999999375,3680.0,0.47058823529411764
2026-08-07,KR103502G6C4,국고01500-2612(16-8),False,True,0.3424657534246575,0.3370692743424351,0.010786216778957924,0.014156909522382207,0.4127792653621678,-0.544,109.0,0.010937186433875175
2026-08-07,KR103502G768,국고02125-2706(17-3),False,True,0.8374877828528665,0.8235613602510218,0.0263539635280327,0.034589577130542754,0.592779265362168,-0.3639999999999999,282.7999999999993,0.02848021591790278
2026-08-07,KR103502G990,국고01125-3909(19-6),False,True,11.975528955654553,11.722556193009412,0.3751217981763012,0.49234736010639296,1.5267792653621677,0.10799999999999965,4583.5,0.6663032417502543
2026-08-07,KR103502G9C8,국고01375-2912(19-8),False,True,3.277144621450217,3.216039864033579,0.10291327564907454,0.1350736742894097,1.0107792653621677,0.053999999999999826,1214.25,0.13102945937196503
2026-08-07,KR103502GA34,국고01500-5003(20-2),False,True,18.39983081984759,17.99195323989908,0.5757425036767705,0.7556620360757578,1.7447792653621677,0.3259999999999996,7833.0,1.3761419536191146
2026-08-07,KR103502GA67,국고01375-3006(20-4),False,True,3.751306502229901,3.679266464848174,0.11773652687514156,0.15452919152362257,1.1267792653621678,0.16999999999999993,1427.0,0.15641784500712486
2026-08-07,KR103502GA91,국고01500-4009(20-7),False,True,12.427896384253058,12.16256992141734,0.3892022374853549,0.5108279366995259,1.5737792653621683,0.15500000000000025,5030.0,0.7114568599717115
2026-08-07,KR103502GAC2,국고01500-3012(20-9),False,True,4.214130288398899,4.1331819204861775,0.13226182145555768,0.17359364066041863,1.1277792653621677,-0.04700000000000015,1608.5,0.1774113494733359
2026-08-07,KR103502GB33,국고01875-5103(21-2),False,True,18.107636941564742,17.703207173681978,0.5665026295578233,0.7435347012946396,1.7797792653621678,0.36099999999999977,8473.75,1.3845996732026145
2026-08-07,KR103502GB66,국고02000-3106(21-5),False,True,4.627992120763493,4.538159258246504,0.14522109626388813,0.19060268884635226,1.169779265362168,-0.004999999999999893,1824.5,0.19884474960492615
2026-08-07,KR103502GBC0,국고02375-3112(21-11),False,True,5.033859179612759,4.932375552617651,0.15783601768376482,0.20715977320994036,1.325779265362168,0.15100000000000025,2096.25,0.2276058631921824
2026-08-07,KR103502GC99,국고03125-5209(22-9),False,True,16.87793435096813,16.505407308025983,0.5281730338568315,0.693227106937088,1.724779265362168,0.30600000000000005,10116.0,1.263079036084405
2026-08-07,KR103502GCC8,국고04250-3212(22-14),False,True,5.631451992273506,5.516758581366888,0.17653627460374044,0.2317038604174082,1.3687792653621682,0.1940000000000004,2645.5,0.26149056044281904
2026-08-07,KR103502GD31,국고03250-5303(23-2),False,True,16.875357193018548,16.500385922920184,0.5280123495334459,0.6930162087626445,1.7557792653621678,0.33699999999999974,10467.5,1.285144260282382
2026-08-07,KR103502GD64,국고03250-3306(23-5),False,True,6.168326793366641,6.0416929099735945,0.19333417311915502,0.25375110221888975,1.402779265362168,0.2280000000000002,2780.0,0.2927856766719326
2026-08-07,KR103502GD98,국고03625-5309(23-7),False,True,16.63163072211624,16.261439061872707,0.5203660499799266,0.6829804405986505,1.7637792653621678,0.34499999999999975,11077.5,1.2718140068886337
2026-08-07,KR103502GDC6,국고04125-3312(23-11),False,True,6.41188711935685,6.281945085268079,0.20102224272857855,0.2638416935812581,1.3477792653621674,0.1729999999999996,3037.25,0.30201859493859695
2026-08-07,KR103502GE30,국고03250-5403(24-2),False,True,17.193015132380076,16.810328015115964,0.5379304964837108,0.7060337766348671,1.7637792653621678,0.34499999999999975,10841.5,1.3391180830039526
2026-08-07,KR103502GE63,국고03500-3406(24-5),False,True,6.902564075437084,6.762512442747777,0.2164003981679289,0.2840255225954053,1.3527792653621682,-0.06599999999999984,3172.0,0.3294557540506855
2026-08-07,KR103502GE97,국고02750-5409(24-8),False,True,18.02126984274042,17.621439383137037,0.5638860602603852,0.7401004540917521,1.748779265362168,0.33000000000000007,10412.0,1.428649835345774
2026-08-07,KR103502GF39,국고02625-5503(25-2),False,True,18.3696532155119,17.962005500674103,0.5747841760215713,0.7544042310283088,1.7497792653621675,0.3309999999999995,10423.25,1.476799376593936
2026-08-07,KR103502GF62,국고02625-3506(25-5),False,True,7.8775054849169965,7.714762568533776,0.24687240219308085,0.32402002787841705,1.4297792653621682,0.01100000000000012,3488.0,0.3930362273930926
2026-08-07,KR103502GG38,국고03000-2803(26-1),False,True,1.566917801864488,1.5394312567747745,0.04926180021679279,0.06465611278454023,0.781779265362168,-0.17499999999999982,413.0,0.041147753312742855
2026-08-07,KR103502GG61,물가01125-3606(26-4),False,True,9.334322085151177,9.257714497682851,0.29624686392585126,0.38882400890267793,-1.1342207346378321,-2.553,1586.0,0.16626480763182724
2026-08-07,KR103503G865,물가01750-2806(18-5),False,True,1.8225003994787359,1.82491841638044,0.05839738932417408,0.07664657348797811,-3.0542207346378323,-4.011,-50.0,-0.004807692307692308
2026-08-07,KR103503GB99,국고01875-4109(21-9),False,True,12.797386217320014,12.519699287131438,0.40063037718820604,0.5258273700595179,1.6467792653621678,0.22799999999999976,5532.5,0.7599587912087912
2026-08-07,KR103503GE96,국고02875-2609(24-9),False,True,0.09315068493150686,0.09176864907641602,0.0029365967704453127,0.0038542832612094547,0.22277926536216786,-0.734,28.149999999999636,0.00278283047965515
2026-08-07,KR103503GF95,국고02500-3009(25-8),False,True,3.9133164796319786,3.83761943625191,0.12280382196006112,0.16118001632257944,1.1557792653621677,-0.019000000000000128,1440.0,0.1506276150627615
2026-08-07,KR103503GG37,국고03375-3103(26-3),False,True,4.288408903943227,4.2050851418573245,0.13456272453943438,0.1766135759580068,1.173779265362168,-0.0009999999999998899,1623.25,0.16403920974180183
2026-08-07,KR103503GG60,국고04250-3606(26-6),False,True,8.152377894270666,7.984542804519663,0.25550536974462923,0.33535079778982424,1.4147792653621676,-0.004000000000000448,4144.0,0.4100534336037997
2026-08-07,KR103504GC97,국고03250-4209(22-11),False,True,12.341560134972806,12.071047950404246,0.3862735344129359,0.5069840139169759,1.692779265362168,0.274,6470.0,0.7411225658648339
2026-08-07,KR103504GD96,국고03875-4309(23-9),False,True,12.47624785313239,12.204633729482753,0.3905482793434481,0.5125946166382732,1.6617792653621675,0.24299999999999944,7115.5,0.7512141047297297
2026-08-07,KR103504GF94,국고02750-4509(25-9),False,True,14.32362565112905,14.008846862136835,0.44828309958837875,0.5883715682097442,1.7047792653621676,0.2859999999999996,7331.0,0.9286800101342793
2026-08-07,KR103505GC96,국고03500-7209(22-12),False,True,20.983325542323573,20.531730137939594,0.657015364414067,0.8623326657934588,1.6097792653621679,0.19099999999999984,17725.0,2.1164179104477614
2026-08-07,KR2001024992,서울도시철도19-09,False,True,0.14794520547945206,0.144163789286468,0.004613241257166976,0.006054879150031628,-0.16622073463783194,-1.1229999999999998,-722.8999999999996,-0.06663962610274797
2026-08-07,KR20010249C5,서울도시철도19-12,False,True,0.4,0.38628308756071894,0.012361058801943006,0.01622388967755012,0.761779265362168,-0.19499999999999984,-460.0,-0.043560606060606064
2026-08-07,KR2001024E60,서울도시철도24-06,False,True,4.659789115638576,4.47501571669619,0.1432005029342781,0.18795066010123912,1.3397792653621674,0.1649999999999996,1560.0,0.1609907120743034
2026-08-07,KR2001024F28,서울도시철도25-02,False,True,5.243598689850533,5.0239996645146,0.1607679892644672,0.2110079859096122,1.5817792653621683,0.4070000000000005,2190.0,0.23523093447905477
2026-08-07,KR2001024FB5,서울도시철도25-11,False,True,5.961243816874289,5.629125417256175,0.18013201335219758,0.23642326752475823,3.110779265362168,1.9360000000000004,3237.5,0.4065934065934066
2026-08-07,KR2001024G76,서울도시철도26-07,False,True,6.551716348790152,6.279319470174004,0.20093822304556813,0.2637314177473069,1.548779265362168,0.3740000000000001,2895.0,0.3403880070546737
2026-08-07,KR2001024G84,서울도시철도26-08,False,True,7.071232876712329,6.776911605677744,0.2168611713816878,0.2846302874384639,1.5537792653621678,0.379,1529.0,0.18049817022783615
2026-08-07,KR2001034A21,서울도시철도20-02,False,True,0.5616438356164384,0.5444026051125247,0.01742088336360079,0.02286490941472593,0.37777926536216766,-0.5790000000000002,-422.7999999999993,-0.0401794199262553
2026-08-07,KR2002012CA8,강원지역개발22-10,False,True,1.2328767123287672,1.1917263997455532,0.0381352447918577,0.050052508789313,0.6637792653621677,-0.29300000000000015,2.0,0.00019796100168266851
2026-08-07,KR2002022G76,강원지역개발26-07,False,True,4.7804072817634875,4.585962472912018,0.1467507991331846,0.19261042386230387,1.450779265362168,0.27600000000000025,2023.0,0.22535368163083436
2026-08-07,KR2002022G84,강원지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2003022G74,대전지역개발26-07,False,True,4.7804072817634875,4.585962472912018,0.1467507991331846,0.19261042386230387,1.450779265362168,0.27600000000000025,2023.0,0.22535368163083436
2026-08-07,KR2003022G82,대전지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2004022G72,인천지역개발26-07,False,True,4.7804072817634875,4.585962472912018,0.1467507991331846,0.19261042386230387,1.450779265362168,0.27600000000000025,2023.0,0.22535368163083436
2026-08-07,KR2004022G80,인천지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2006014C71,부산도시철도22-07,False,True,0.9808219178082191,0.9480112484977132,0.030336359951926826,0.03981647243690377,0.6717792653621677,-0.28500000000000014,-85.0,-0.008341511285574092
2026-08-07,KR2006014G77,부산도시철도26-07,False,True,4.7806175100229,4.5878366154420265,0.14681077169414486,0.1926891378485642,1.4127792653621678,0.238,2007.0,0.22317357945068386
2026-08-07,KR2006014G85,부산도시철도26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2006022G77,부산지역개발26-07,False,True,4.7804072817634875,4.585962472912018,0.1467507991331846,0.19261042386230387,1.450779265362168,0.27600000000000025,2023.0,0.22535368163083436
2026-08-07,KR2006022G85,부산지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2007022G75,대구지역개발26-07,False,True,4.7804072817634875,4.585962472912018,0.1467507991331846,0.19261042386230387,1.450779265362168,0.27600000000000025,2023.0,0.22535368163083436
2026-08-07,KR2007022G83,대구지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2007024G73,대구도시철도26-07,False,True,4.7803962129191895,4.585863867653336,0.14674764376490673,0.19260628244143918,1.4527792653621678,0.278,2024.0,0.22549019607843138
2026-08-07,KR2007024G81,대구도시철도26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2008012G75,울산지역개발26-07,False,True,4.7804072817634875,4.585962472912018,0.1467507991331846,0.19261042386230387,1.450779265362168,0.27600000000000025,2023.0,0.22535368163083436
2026-08-07,KR2008012G83,울산지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2022012D12,충남지역개발23-01,False,True,1.484931506849315,1.423275224139588,0.04554480717246682,0.05977755941386242,1.5427792653621677,0.5859999999999999,-371.10000000000036,-0.03493988381617726
2026-08-07,KR2022022G74,충남지역개발26-07,False,True,4.7804072817634875,4.585962472912018,0.1467507991331846,0.19261042386230387,1.450779265362168,0.27600000000000025,2023.0,0.22535368163083436
2026-08-07,KR2022022G82,충남지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2033022G71,충북지역개발26-07,False,True,4.7804072817634875,4.585962472912018,0.1467507991331846,0.19261042386230387,1.450779265362168,0.27600000000000025,2023.0,0.22535368163083436
2026-08-07,KR2033022G89,충북지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2044022C80,경기지역개발22-08,False,True,1.0657534246575342,1.0220897505155115,0.03270687201649637,0.04292776952165128,1.482779265362168,0.5260000000000002,29.0,0.0028781262405716554
2026-08-07,KR2044022G78,경기지역개발26-07,False,True,4.7804072817634875,4.585962472912018,0.1467507991331846,0.19261042386230387,1.450779265362168,0.27600000000000025,2023.0,0.22535368163083436
2026-08-07,KR2044022G86,경기지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2055012C96,전북지역개발22-09,False,True,1.1479452054794521,1.0849528433921065,0.03471849098854741,0.045568019422468256,3.016779265362168,2.06,232.0,0.023498430061784665
2026-08-07,KR2055022C37,전북지역개발22-03,False,True,0.6465753424657534,0.6212888848522662,0.01988124431527252,0.026094133163795056,1.2807792653621681,0.3240000000000003,-160.79999999999927,-0.01566365991934377
2026-08-07,KR2055022C45,전북지역개발22-04,False,True,0.7287671232876712,0.6998157458805913,0.02239410386817892,0.029392261326984692,1.3477792653621674,0.39099999999999957,-122.60000000000036,-0.011987171966052677
2026-08-07,KR2055022G74,전북지역개발26-07,False,True,4.7804072817634875,4.585962472912018,0.1467507991331846,0.19261042386230387,1.450779265362168,0.27600000000000025,2023.0,0.22535368163083436
2026-08-07,KR2055022G82,전북지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2066022C59,전남지역개발22-05,False,True,0.8136986301369863,0.7873994872624214,0.025196783592397486,0.033070778465021544,0.5507792653621677,-0.40600000000000014,-152.20000000000073,-0.01483835744647669
2026-08-07,KR2077022G78,경북지역개발26-07,False,True,4.7804072817634875,4.585962472912018,0.1467507991331846,0.19261042386230387,1.450779265362168,0.27600000000000025,2023.0,0.22535368163083436
2026-08-07,KR2077022G86,경북지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2088022G75,경남지역개발26-07,False,True,4.7804072817634875,4.585962472912018,0.1467507991331846,0.19261042386230387,1.450779265362168,0.27600000000000025,2023.0,0.22535368163083436
2026-08-07,KR2088022G83,경남지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2099032G70,제주지역개발26-07,False,True,4.7804072817634875,4.585962472912018,0.1467507991331846,0.19261042386230387,1.450779265362168,0.27600000000000025,2023.0,0.22535368163083436
2026-08-07,KR2099032G88,제주지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2100012G70,창원지역개발26-07,False,True,4.780318719250199,4.585173725493209,0.14672555921578267,0.19257729647071387,1.466779265362168,0.29200000000000026,2030.0,0.22630992196209587
2026-08-07,KR2100012G88,창원지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2101012G78,세종지역개발26-07,False,True,4.7804072817634875,4.585962472912018,0.1467507991331846,0.19261042386230387,1.450779265362168,0.27600000000000025,2023.0,0.22535368163083436
2026-08-07,KR2101012G86,세종지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR2106012G77,전남광주지역개발26-07,False,True,4.7804072817634875,4.585962472912018,0.1467507991331846,0.19261042386230387,1.450779265362168,0.27600000000000025,2023.0,0.22535368163083436
2026-08-07,KR2106012G85,전남광주지역개발26-08,False,True,5.068493150684931,4.861490869463188,0.15556770782282203,0.20418261651745295,1.4687792653621679,0.29400000000000004,1063.0,0.1189437171310283
2026-08-07,KR310502GC82,기업은행 조건부(상)2208이(신)영B-12(사),True,True,,,,,1.825779265362168,,,
2026-08-07,KR310506AFB6,기업은행(단)2511할304A-17,False,True,0.11232876712328768,0.10860261152196893,0.0034752835687030057,0.004561309683922673,0.6417792653621679,-0.31499999999999995,316.39999999999964,0.03176196594924506
2026-08-07,KR350101GB92,한국전력1067,False,True,0.07397260273972603,0.07279585770000545,0.002329467446400174,0.0030574260234002143,0.44377926536216794,-0.5129999999999999,23.899999999999636,0.0023726794400873263
2026-08-07,KR350103G9B0,한국전력1004,False,True,0.27123287671232876,0.2675513698630137,0.008561643835616438,0.011237157534246521,-0.037220734637832376,-0.9940000000000002,74.20000000000073,0.007406002654982157
2026-08-07,KR350103GA18,한국전력1016,False,True,0.4273972602739726,0.4208426362149252,0.013466964358877606,0.017675390721026776,0.32577926536216806,-0.6309999999999998,131.5,0.013205462944366338
2026-08-07,KR350103GBB9,한국전력1085(지),False,True,0.24383561643835616,0.23935841724381068,0.007659469351801942,0.010053053524240001,0.951779265362168,-0.004999999999999893,90.79999999999927,0.0090477898680696
2026-08-07,KR350104GA25,한국전력1021,False,True,0.5534246575342465,0.5449372597141979,0.017437992310854335,0.022887364907996206,0.32577926536216806,-0.6309999999999998,94.25,0.00944246856684867
2026-08-07,KR350105GEA0,한국전력1428,False,True,0.18904109589041096,0.18652395511611894,0.005968766563715806,0.007834006114876958,-0.09022073463783231,-1.0470000000000002,51.45000000000073,0.005089020771513425
2026-08-07,KR350107GB96,한국전력1073,False,True,0.12876712328767123,0.12644123673787797,0.004046119575612095,0.00531053194299085,0.8897792653621677,-0.06700000000000017,47.25,0.004698827530654256
2026-08-07,KR350201GAB3,서울교통공사2020-4,False,True,1.2311194820928486,1.2205253222953252,0.03905681031345041,0.05126206353640342,0.6827792653621678,-0.274,424.4500000000007,0.04341400049095826
2026-08-07,KR354404GB98,주택금융공사MBS2021-20(1-4)(사),True,True,,,,,3.602779265362168,2.6460000000000004,,
2026-08-07,KR356101DE40,토지주택채권(용지)24-04,False,True,0.7287671232876712,0.698681881471508,0.022357820207088257,0.029344639021803197,1.516779265362168,0.56,-305.0,-0.028746465598491987
2026-08-07,KR356101DFB5,토지주택채권(용지)25-11,False,True,2.2886488761319757,2.1966108802495206,0.07029154816798466,0.09225765697047943,1.4007792653621682,0.4440000000000004,734.0,0.07559217301750773
2026-08-07,KR356101DG89,토지주택채권(용지)26-08,False,True,3.0684931506849313,2.9310279402855395,0.09379289408913727,0.12310317349199208,1.9007792653621682,0.9440000000000004,600.0,0.06382978723404255
2026-08-07,KR3561027243,토지주택채권125,False,True,5.019211289788088,5.000795859037184,0.1600254674891899,0.21003342607956071,1.6297792653621674,0.4549999999999996,2499.0,0.2499
2026-08-07,KR3561127225,토지주택채권112,False,True,4.9368855382555346,4.918567971368828,0.15739417508380252,0.2065798547974898,1.6797792653621682,0.5050000000000003,2468.75,0.24786646586345382
2026-08-07,KR356801G6A0,울산항만공사3,False,True,0.273972602739726,0.2693492233214139,0.008619175146285246,0.011312667379499331,0.6437792653621677,-0.31300000000000017,93.5,0.009331337325349302
2026-08-07,KR380601GE34,수산금융채권(은행)24-03이영구(신종)-14,True,True,,,,,2.1567792653621676,,,
2026-08-07,KR380801AG36,한국수출입금융2603바-할인-184,False,True,0.11232876712328767,0.10897981733653593,0.00348735415476915,0.004577152328134488,0.2837792653621678,-0.673,309.39999999999964,0.03104680099542422
2026-08-07,KR380807GE85,한국수출입금융2408자-이표-2,False,True,0.038356164383561646,0.03809521218012777,0.0012190467897640887,0.0015999989115653588,-0.04922073463783194,-1.0059999999999998,10.5,0.0010427528675703858
2026-08-07,KR381001G9A0,농금(은행)조건부(상)2019-10이10Y-갑(후),False,True,3.1109993457297986,3.0840065781545016,0.09868821050094405,0.12952827628248845,0.7117792653621677,-0.2450000000000001,1098.75,0.114453125
2026-08-07,KR381001GD70,농업금융채권(은행)2023-07이-A(신종),True,True,,,,,2.527779265362168,,,
2026-08-07,KR381002GC47,농업금융채권(은행)2022-04이-A(신종),True,True,,,,,1.5217792653621678,,,
2026-08-07,KR381003GD86,농업금융채권(은행)2023-08이3Y-C,,,,,,,42.79977926536217,,,
2026-08-07,KR6000011D31,신한은행27-03-이-영구5갑(신),True,True,,,,,1.8447792653621682,,,
