date,isin,bond_name,issuer,bond_type,credit_rating,issue_date,maturity_date,remaining_maturity,coupon_rate,interest_payment_cycle,close_price,ytm,volume,trading_value,payments_per_year,has_option,is_fixed_rate,macaulay_duration,modified_duration,short_price_sensitivity,long_price_sensitivity,real_yield,relative_yield_spread,expected_maturity_profit,expected_maturity_return,base_rate,cpi_yoy,yield_spread_10y_3y,credit_spread,policy_spread,short_rate_change,long_rate_change
2026-08-07,KR103501GC90,국고03125-2709(22-8),대한민국,국채,,2022-09-10,2027-09-10,399.0,3.125,6개월,10081.6,3.551,1103850000,1113121393,2.0,False,True,1.0840064467588748,1.0650956730832812,0.034083061538665,0.0447340182694976,0.761779265362168,-0.19499999999999984,230.89999999999964,0.022903110617362287,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103501GE98,국고03000-2909(24-7),대한민국,국채,,2024-09-10,2029-09-10,1130.0,3.0,6개월,9898.0,3.773,1000000,989800,2.0,False,True,2.978815402345114,2.923660546142143,0.09355713747654858,0.12279374293796942,0.983779265362168,0.027000000000000135,1002.0,0.10123257223681552,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103501GF63,국고02250-2806(25-4),대한민국,국채,,2025-06-10,2028-06-10,673.0,2.25,6개월,9808.7,3.53,10000,9808,2.0,False,True,1.8154468248798277,1.7839599320786397,0.05708671782651647,0.07492631714730251,0.7407792653621676,-0.2160000000000002,641.2999999999993,0.06538073343052589,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103501GF97,국고02250-2709(25-6),대한민국,국채,,2025-09-10,2027-09-10,399.0,2.25,6개월,9962.1,3.465,1200000,1195242,2.0,False,True,1.086512777634152,1.0680095128244682,0.03417630441038298,0.04485639953862745,0.6757792653621677,-0.28100000000000014,262.89999999999964,0.02639001816885994,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103501GG39,국고03500-5603(26-2),대한민국,국채,,2026-03-10,2056-03-10,10808.0,3.5,6개월,8487.0,4.521,681000000000,578019500000,2.0,False,True,17.541641243136667,17.153877834683644,0.5489240907098767,0.7204628690567096,1.7317792653621678,0.3129999999999997,11838.0,1.3948391657829622,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103501GG62,국고03500-2906(26-5),대한민국,국채,,2026-06-10,2029-06-10,1038.0,3.5,6개월,9992.5,3.744,1169000000000,1167837450000,2.0,False,True,2.730260778417386,2.6800895029226735,0.08576286409352556,0.11256375912275175,0.9547792653621681,-0.0019999999999997797,1057.5,0.10582937202902176,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR10350270C0,국고04750-3012(10-7),대한민국,국채,,2010-12-10,2030-12-10,1586.0,4.75,6개월,11025.0,2.43,2510000,2767275,2.0,False,True,3.996601425204834,3.9486256238747552,0.12635601996399218,0.16584227620273895,-0.359220734637832,-1.5339999999999998,1112.5,0.10090702947845805,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR1035027WC3,국고05500-2912(09-5),대한민국,국채,,2009-12-10,2029-12-10,1221.0,5.5,6개월,10587.0,3.887,1500000,1582850,2.0,False,True,3.1071341195240745,3.0478982176637786,0.09753274296524092,0.12801172514187809,1.0977792653621679,0.14100000000000001,1338.0,0.1263814111646359,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502G693,국고01500-3609(16-6),대한민국,국채,,2016-09-10,2036-09-10,3687.0,1.5,6개월,7820.0,4.254,20000,15640,2.0,False,True,9.291816482171184,9.098295731952554,0.2911454634224817,0.3821284207420055,1.4647792653621674,0.045999999999999375,3680.0,0.47058823529411764,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502G6C4,국고01500-2612(16-8),대한민국,국채,,2016-12-10,2026-12-10,125.0,1.5,6개월,9966.0,3.202,115650000,115255225,2.0,False,True,0.3424657534246575,0.3370692743424351,0.010786216778957924,0.014156909522382207,0.4127792653621678,-0.544,109.0,0.010937186433875175,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502G768,국고02125-2706(17-3),대한민국,국채,,2017-06-10,2027-06-10,307.0,2.125,6개월,9929.7,3.382,5420000,5381922,2.0,False,True,0.8374877828528665,0.8235613602510218,0.0263539635280327,0.034589577130542754,0.592779265362168,-0.3639999999999999,282.7999999999993,0.02848021591790278,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502G990,국고01125-3909(19-6),대한민국,국채,,2019-09-10,2039-09-10,4782.0,1.125,6개월,6879.0,4.316,3929570000,2702059594,2.0,False,True,11.975528955654553,11.722556193009412,0.3751217981763012,0.49234736010639296,1.5267792653621677,0.10799999999999965,4583.5,0.6663032417502543,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502G9C8,국고01375-2912(19-8),대한민국,국채,,2019-12-10,2029-12-10,1221.0,1.375,6개월,9267.0,3.8,348870000,322944324,2.0,False,True,3.277144621450217,3.216039864033579,0.10291327564907454,0.1350736742894097,1.0107792653621677,0.053999999999999826,1214.25,0.13102945937196503,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GA34,국고01500-5003(20-2),대한민국,국채,,2020-03-10,2050-03-10,8616.0,1.5,6개월,5692.0,4.534,2031380000,1156110383,2.0,False,True,18.39983081984759,17.99195323989908,0.5757425036767705,0.7556620360757578,1.7447792653621677,0.3259999999999996,7833.0,1.3761419536191146,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GA67,국고01375-3006(20-4),대한민국,국채,,2020-06-10,2030-06-10,1403.0,1.375,6개월,9123.0,3.916,304780000,278046833,2.0,False,True,3.751306502229901,3.679266464848174,0.11773652687514156,0.15452919152362257,1.1267792653621678,0.16999999999999993,1427.0,0.15641784500712486,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GA91,국고01500-4009(20-7),대한민국,국채,,2020-09-10,2040-09-10,5148.0,1.5,6개월,7070.0,4.363,598910000,423733107,2.0,False,True,12.427896384253058,12.16256992141734,0.3892022374853549,0.5108279366995259,1.5737792653621683,0.15500000000000025,5030.0,0.7114568599717115,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GAC2,국고01500-3012(20-9),대한민국,국채,,2020-12-10,2030-12-10,1586.0,1.5,6개월,9066.5,3.917,46870000,42504337,2.0,False,True,4.214130288398899,4.1331819204861775,0.13226182145555768,0.17359364066041863,1.1277792653621677,-0.04700000000000015,1608.5,0.1774113494733359,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GB33,국고01875-5103(21-2),대한민국,국채,,2021-03-10,2051-03-10,8981.0,1.875,6개월,6120.0,4.569,137060000,83880720,2.0,False,True,18.107636941564742,17.703207173681978,0.5665026295578233,0.7435347012946396,1.7797792653621678,0.36099999999999977,8473.75,1.3845996732026145,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GB66,국고02000-3106(21-5),대한민국,국채,,2021-06-10,2031-06-10,1768.0,2.0,6개월,9175.5,3.959,6530000,5990831,2.0,False,True,4.627992120763493,4.538159258246504,0.14522109626388813,0.19060268884635226,1.169779265362168,-0.004999999999999893,1824.5,0.19884474960492615,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GBC0,국고02375-3112(21-11),대한민국,국채,,2021-12-10,2031-12-10,1951.0,2.375,6개월,9210.0,4.115,730000,672361,2.0,False,True,5.033859179612759,4.932375552617651,0.15783601768376482,0.20715977320994036,1.325779265362168,0.15100000000000025,2096.25,0.2276058631921824,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GC99,국고03125-5209(22-9),대한민국,국채,,2022-09-10,2052-09-10,9531.0,3.125,6개월,8009.0,4.514,62430000,50000187,2.0,False,True,16.87793435096813,16.505407308025983,0.5281730338568315,0.693227106937088,1.724779265362168,0.30600000000000005,10116.0,1.263079036084405,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GCC8,국고04250-3212(22-14),대한민국,국채,,2022-12-10,2032-12-10,2317.0,4.25,6개월,10117.0,4.158,50030000,50850351,2.0,False,True,5.631451992273506,5.516758581366888,0.17653627460374044,0.2317038604174082,1.3687792653621682,0.1940000000000004,2645.5,0.26149056044281904,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GD31,국고03250-5303(23-2),대한민국,국채,,2023-03-10,2053-03-10,9712.0,3.25,6개월,8145.0,4.545,198570000,161327732,2.0,False,True,16.875357193018548,16.500385922920184,0.5280123495334459,0.6930162087626445,1.7557792653621678,0.33699999999999974,10467.5,1.285144260282382,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GD64,국고03250-3306(23-5),대한민국,국채,,2023-06-10,2033-06-10,2499.0,3.25,6개월,9495.0,4.192,100000,94950,2.0,False,True,6.168326793366641,6.0416929099735945,0.19333417311915502,0.25375110221888975,1.402779265362168,0.2280000000000002,2780.0,0.2927856766719326,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GD98,국고03625-5309(23-7),대한민국,국채,,2023-09-10,2053-09-10,9896.0,3.625,6개월,8710.0,4.553,143540000,124943091,2.0,False,True,16.63163072211624,16.261439061872707,0.5203660499799266,0.6829804405986505,1.7637792653621678,0.34499999999999975,11077.5,1.2718140068886337,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GDC6,국고04125-3312(23-11),대한민국,국채,,2023-12-10,2033-12-10,2682.0,4.125,6개월,10056.5,4.137,348540000,350813937,2.0,False,True,6.41188711935685,6.281945085268079,0.20102224272857855,0.2638416935812581,1.3477792653621674,0.1729999999999996,3037.25,0.30201859493859695,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GE30,국고03250-5403(24-2),대한민국,국채,,2024-03-10,2054-03-10,10077.0,3.25,6개월,8096.0,4.553,141290000,114287936,2.0,False,True,17.193015132380076,16.810328015115964,0.5379304964837108,0.7060337766348671,1.7637792653621678,0.34499999999999975,10841.5,1.3391180830039526,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GE63,국고03500-3406(24-5),대한민국,국채,,2024-06-10,2034-06-10,2864.0,3.5,6개월,9628.0,4.142,1020000,982052,2.0,False,True,6.902564075437084,6.762512442747777,0.2164003981679289,0.2840255225954053,1.3527792653621682,-0.06599999999999984,3172.0,0.3294557540506855,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GE97,국고02750-5409(24-8),대한민국,국채,,2024-09-10,2054-09-10,10261.0,2.75,6개월,7288.0,4.538,20000,14576,2.0,False,True,18.02126984274042,17.621439383137037,0.5638860602603852,0.7401004540917521,1.748779265362168,0.33000000000000007,10412.0,1.428649835345774,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GF39,국고02625-5503(25-2),대한민국,국채,,2025-03-10,2055-03-10,10442.0,2.625,6개월,7058.0,4.539,666880000,470791130,2.0,False,True,18.3696532155119,17.962005500674103,0.5747841760215713,0.7544042310283088,1.7497792653621675,0.3309999999999995,10423.25,1.476799376593936,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GF62,국고02625-3506(25-5),대한민국,국채,,2025-06-10,2035-06-10,3229.0,2.625,6개월,8874.5,4.219,100490000,89182754,2.0,False,True,7.8775054849169965,7.714762568533776,0.24687240219308085,0.32402002787841705,1.4297792653621682,0.01100000000000012,3488.0,0.3930362273930926,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GG38,국고03000-2803(26-1),대한민국,국채,,2026-03-10,2028-03-10,581.0,3.0,6개월,10037.0,3.571,234000000000,234834700000,2.0,False,True,1.566917801864488,1.5394312567747745,0.04926180021679279,0.06465611278454023,0.781779265362168,-0.17499999999999982,413.0,0.041147753312742855,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103502GG61,물가01125-3606(26-4),대한민국,국채,,2026-06-10,2036-06-10,3595.0,1.125,6개월,9539.0,1.655,90000000000,85888100000,2.0,False,True,9.334322085151177,9.257714497682851,0.29624686392585126,0.38882400890267793,-1.1342207346378321,-2.553,1586.0,0.16626480763182724,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103503G865,물가01750-2806(18-5),대한민국,국채,,2018-06-10,2028-06-10,673.0,1.75,6개월,10400.0,-0.265,50000,52000,2.0,False,True,1.8225003994787359,1.82491841638044,0.05839738932417408,0.07664657348797811,-3.0542207346378323,-4.011,-50.0,-0.004807692307692308,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103503GB99,국고01875-4109(21-9),대한민국,국채,,2021-09-10,2041-09-10,5513.0,1.875,6개월,7280.0,4.436,72610000,52824228,2.0,False,True,12.797386217320014,12.519699287131438,0.40063037718820604,0.5258273700595179,1.6467792653621678,0.22799999999999976,5532.5,0.7599587912087912,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103503GE96,국고02875-2609(24-9),대한민국,국채,,2024-09-10,2026-09-10,34.0,2.875,6개월,10115.6,3.012,108980000,110239807,2.0,False,True,0.09315068493150686,0.09176864907641602,0.0029365967704453127,0.0038542832612094547,0.22277926536216786,-0.734,28.149999999999636,0.00278283047965515,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103503GF95,국고02500-3009(25-8),대한민국,국채,,2025-09-10,2030-09-10,1495.0,2.5,6개월,9560.0,3.945,10000,9560,2.0,False,True,3.9133164796319786,3.83761943625191,0.12280382196006112,0.16118001632257944,1.1557792653621677,-0.019000000000000128,1440.0,0.1506276150627615,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103503GG37,국고03375-3103(26-3),대한민국,국채,,2026-03-10,2031-03-10,1676.0,3.375,6개월,9895.5,3.963,1122000000000,1110043100000,2.0,False,True,4.288408903943227,4.2050851418573245,0.13456272453943438,0.1766135759580068,1.173779265362168,-0.0009999999999998899,1623.25,0.16403920974180183,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
2026-08-07,KR103503GG60,국고04250-3606(26-6),대한민국,국채,,2026-06-10,2036-06-10,3595.0,4.25,6개월,10106.0,4.204,462000000000,466647900000,2.0,False,True,8.152377894270666,7.984542804519663,0.25550536974462923,0.33535079778982424,1.4147792653621676,-0.004000000000000448,4144.0,0.4100534336037997,2.75,2.7892207346378317,0.4620000000000002,0.7020000000000004,0.996,-0.03200000000000003,-0.041999999999999815
